microsecond	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
57147876	132286	0x0D	0x09	0x00	0x23	0x4C	27.0000	0.0625	108.0000	0.2500
57412449	132287	0x0D	0x09	0x00	0x23	0x4F	27.1250	0.0625	108.5000	0.2500
57544736	132287	0x0D	0x09	0x00	0x23	0x50	27.1875	0.0625	108.7500	0.2500
57677023	132286	0x0D	0x09	0x00	0x23	0x52	27.2500	0.0625	109.0000	0.2500
57941596	132287	0x0D	0x09	0x00	0x23	0x4A	27.3750	0.0625	109.5000	0.2500
58073883	132287	0x0D	0x09	0x00	0x23	0x4A	27.4375	0.0625	109.7500	0.2500
58206170	132286	0x0D	0x09	0x00	0x23	0x49	27.5000	0.0625	110.0000	0.2500
58338456	132287	0x0D	0x09	0x00	0x23	0x4D	27.5625	0.0625	110.2500	0.2500
58470743	132287	0x0D	0x09	0x00	0x23	0x4E	27.6250	0.0625	110.5000	0.2500
58603030	132287	0x0D	0x09	0x00	0x23	0x50	27.6875	0.0625	110.7500	0.2500
58735317	132286	0x0D	0x09	0x00	0x23	0x49	27.7500	0.0625	111.0000	0.2500
58999890	132287	0x0D	0x09	0x00	0x23	0x4C	27.8750	0.0625	111.5000	0.2500
59132177	132287	0x0D	0x09	0x00	0x23	0x4D	27.9375	0.0625	111.7500	0.2500
59264464	132286	0x0D	0x09	0x00	0x23	0x4C	28.0000	0.0625	112.0000	0.2500
59529037	132287	0x0D	0x09	0x00	0x23	0x4B	28.1250	0.0625	112.5000	0.2500
59661324	132287	0x0D	0x09	0x00	0x23	0x4B	28.1875	0.0625	112.7500	0.2500
59793611	132286	0x0D	0x09	0x00	0x23	0x4A	28.2500	0.0625	113.0000	0.2500
60058184	132287	0x0D	0x09	0x00	0x23	0x4F	28.3750	0.0625	113.5000	0.2500
60190471	132287	0x0D	0x09	0x00	0x23	0x4A	28.4375	0.0625	113.7500	0.2500
60322758	132286	0x0D	0x09	0x00	0x23	0x4A	28.5000	0.0625	114.0000	0.2500
60455044	132287	0x0D	0x09	0x00	0x23	0x49	28.5625	0.0625	114.2500	0.2500
60587331	132287	0x0D	0x09	0x00	0x23	0x4E	28.6250	0.0625	114.5000	0.2500
60719618	132287	0x0D	0x09	0x00	0x23	0x4B	28.6875	0.0625	114.7500	0.2500
60851905	132286	0x0D	0x09	0x00	0x23	0x4B	28.7500	0.0625	115.0000	0.2500
61116478	132287	0x0D	0x09	0x00	0x23	0x4B	28.8750	0.0625	115.5000	0.2500
61248765	132287	0x0D	0x09	0x00	0x23	0x4B	28.9375	0.0625	115.7500	0.2500
61381052	132286	0x0D	0x09	0x00	0x23	0x4D	29.0000	0.0625	116.0000	0.2500
61645625	132287	0x0D	0x09	0x00	0x23	0x4E	29.1250	0.0625	116.5000	0.2500
61777912	132287	0x0D	0x09	0x00	0x23	0x4D	29.1875	0.0625	116.7500	0.2500
61910199	132286	0x0D	0x09	0x00	0x23	0x4D	29.2500	0.0625	117.0000	0.2500
62174772	132287	0x0D	0x09	0x00	0x23	0x49	29.3750	0.0625	117.5000	0.2500
62307059	132287	0x0D	0x09	0x00	0x23	0x4C	29.4375	0.0625	117.7500	0.2500
62439346	132286	0x0D	0x09	0x00	0x23	0x4C	29.5000	0.0625	118.0000	0.2500
62571632	132287	0x0D	0x09	0x00	0x23	0x4A	29.5625	0.0625	118.2500	0.2500
62703919	132287	0x0D	0x09	0x00	0x23	0x50	29.6250	0.0625	118.5000	0.2500
62836206	132287	0x0D	0x09	0x00	0x23	0x4A	29.6875	0.0625	118.7500	0.2500
62968493	132286	0x0D	0x09	0x00	0x23	0x4F	29.7500	0.0625	119.0000	0.2500
63233066	132287	0x0D	0x09	0x00	0x23	0x4C	29.8750	0.0625	119.5000	0.2500
63365353	132287	0x0D	0x09	0x00	0x23	0x4A	29.9375	0.0625	119.7500	0.2500
63497640	132286	0x0D	0x09	0x00	0x23	0x4F	30.0000	0.0625	120.0000	0.2500
63762213	132287	0x0D	0x09	0x00	0x23	0x4E	30.1250	0.0625	120.5000	0.2500
63894500	132287	0x0D	0x09	0x00	0x23	0x4C	30.1875	0.0625	120.7500	0.2500
64026787	132286	0x0D	0x09	0x00	0x23	0x49	30.2500	0.0625	121.0000	0.2500
64291360	132287	0x0D	0x09	0x00	0x23	0x4A	30.3750	0.0625	121.5000	0.2500
64423647	132287	0x0D	0x09	0x00	0x23	0x51	30.4375	0.0625	121.7500	0.2500
64555934	132286	0x0D	0x09	0x00	0x23	0x4E	30.5000	0.0625	122.0000	0.2500
64688220	132287	0x0D	0x09	0x00	0x23	0x4F	30.5625	0.0625	122.2500	0.2500
64820507	132287	0x0D	0x09	0x00	0x23	0x49	30.6250	0.0625	122.5000	0.2500
64952794	132287	0x0D	0x09	0x00	0x23	0x4B	30.6875	0.0625	122.7500	0.2500
65085081	132286	0x0D	0x09	0x00	0x23	0x51	30.7500	0.0625	123.0000	0.2500
65349654	132287	0x0D	0x09	0x00	0x23	0x4F	30.8750	0.0625	123.5000	0.2500
65481941	132287	0x0D	0x09	0x00	0x23	0x4E	30.9375	0.0625	123.7500	0.2500
65614228	132286	0x0D	0x09	0x00	0x23	0x4B	31.0000	0.0625	124.0000	0.2500
65878801	132287	0x0D	0x09	0x00	0x23	0x4A	31.1250	0.0625	124.5000	0.2500
66011088	132287	0x0D	0x09	0x00	0x23	0x4A	31.1875	0.0625	124.7500	0.2500
66143375	132286	0x0D	0x09	0x00	0x23	0x52	31.2500	0.0625	125.0000	0.2500
66407948	132287	0x0D	0x09	0x00	0x23	0x4E	31.3750	0.0625	125.5000	0.2500
66540235	132287	0x0D	0x09	0x00	0x23	0x4E	31.4375	0.0625	125.7500	0.2500
66672522	132286	0x0D	0x09	0x00	0x23	0x4C	31.5000	0.0625	126.0000	0.2500
66804808	132287	0x0D	0x09	0x00	0x23	0x4A	31.5625	0.0625	126.2500	0.2500
66937095	132287	0x0D	0x09	0x00	0x23	0x4D	31.6250	0.0625	126.5000	0.2500
67069382	132287	0x0D	0x09	0x00	0x23	0x48	31.6875	0.0625	126.7500	0.2500
67201669	132286	0x0D	0x09	0x00	0x23	0x50	31.7500	0.0625	127.0000	0.2500
67466242	132287	0x0D	0x09	0x00	0x23	0x4B	31.8750	0.0625	127.5000	0.2500
67598529	132287	0x0D	0x09	0x00	0x23	0x49	31.9375	0.0625	127.7500	0.2500
67730816	132286	0x0D	0x09	0x00	0x23	0x4D	32.0000	0.0625	128.0000	0.2500
67995389	132287	0x0D	0x09	0x00	0x23	0x48	32.1250	0.0625	128.5000	0.2500
68127676	132287	0x0D	0x09	0x00	0x23	0x4B	32.1875	0.0625	128.7500	0.2500
68259963	132286	0x0D	0x09	0x00	0x23	0x4B	32.2500	0.0625	129.0000	0.2500
68524536	132287	0x0D	0x09	0x00	0x23	0x4B	32.3750	0.0625	129.5000	0.2500
68656823	132287	0x0D	0x09	0x00	0x23	0x4C	32.4375	0.0625	129.7500	0.2500
68789110	132286	0x0D	0x09	0x00	0x23	0x4C	32.5000	0.0625	130.0000	0.2500
68921396	132287	0x0D	0x09	0x00	0x23	0x4E	32.5625	0.0625	130.2500	0.2500
69053683	132287	0x0D	0x09	0x00	0x23	0x4E	32.6250	0.0625	130.5000	0.2500
69185970	132287	0x0D	0x09	0x00	0x23	0x4C	32.6875	0.0625	130.7500	0.2500
69318257	132286	0x0D	0x09	0x00	0x23	0x4D	32.7500	0.0625	131.0000	0.2500
69582830	132287	0x0D	0x09	0x00	0x23	0x49	32.8750	0.0625	131.5000	0.2500
69715117	132287	0x0D	0x09	0x00	0x23	0x4E	32.9375	0.0625	131.7500	0.2500
69847404	132286	0x0D	0x09	0x00	0x23	0x4D	33.0000	0.0625	132.0000	0.2500
70111977	132287	0x0D	0x09	0x00	0x23	0x4C	33.1250	0.0625	132.5000	0.2500
70244264	132287	0x0D	0x09	0x00	0x23	0x4E	33.1875	0.0625	132.7500	0.2500
70376551	132286	0x0D	0x09	0x00	0x23	0x4F	33.2500	0.0625	133.0000	0.2500
70641124	132287	0x0D	0x09	0x00	0x23	0x4E	33.3750	0.0625	133.5000	0.2500
70773411	132287	0x0D	0x09	0x00	0x23	0x49	33.4375	0.0625	133.7500	0.2500
70905698	132286	0x0D	0x09	0x00	0x23	0x4B	33.5000	0.0625	134.0000	0.2500
71037984	132287	0x0D	0x09	0x00	0x23	0x48	33.5625	0.0625	134.2500	0.2500
71170271	132287	0x0D	0x09	0x00	0x23	0x4D	33.6250	0.0625	134.5000	0.2500
71302558	132287	0x0D	0x09	0x00	0x23	0x4F	33.6875	0.0625	134.7500	0.2500
71434845	132286	0x0D	0x09	0x00	0x23	0x4A	33.7500	0.0625	135.0000	0.2500
71699418	132287	0x0D	0x09	0x00	0x23	0x4C	33.8750	0.0625	135.5000	0.2500
71831705	132287	0x0D	0x09	0x00	0x23	0x4D	33.9375	0.0625	135.7500	0.2500
71963992	132286	0x0D	0x09	0x00	0x23	0x4E	34.0000	0.0625	136.0000	0.2500
72228565	132287	0x0D	0x09	0x00	0x23	0x4F	34.1250	0.0625	136.5000	0.2500
72360852	132287	0x0D	0x09	0x00	0x23	0x4D	34.1875	0.0625	136.7500	0.2500
72493139	132286	0x0D	0x09	0x00	0x23	0x4D	34.2500	0.0625	137.0000	0.2500
72757712	132287	0x0D	0x09	0x00	0x23	0x49	34.3750	0.0625	137.5000	0.2500
72889999	132287	0x0D	0x09	0x00	0x23	0x4D	34.4375	0.0625	137.7500	0.2500
73022286	132286	0x0D	0x09	0x00	0x23	0x4F	34.5000	0.0625	138.0000	0.2500
73154572	132287	0x0D	0x09	0x00	0x23	0x4D	34.5625	0.0625	138.2500	0.2500
73286859	132287	0x0D	0x09	0x00	0x23	0x50	34.6250	0.0625	138.5000	0.2500
73419146	132287	0x0D	0x09	0x00	0x23	0x4F	34.6875	0.0625	138.7500	0.2500
73551433	132286	0x0D	0x09	0x00	0x23	0x4E	34.7500	0.0625	139.0000	0.2500
73816006	132287	0x0D	0x09	0x00	0x23	0x52	34.8750	0.0625	139.5000	0.2500
73948293	132287	0x0D	0x09	0x00	0x23	0x4D	34.9375	0.0625	139.7500	0.2500
74080580	132286	0x0D	0x09	0x00	0x23	0x4F	35.0000	0.0625	140.0000	0.2500
74345153	132287	0x0D	0x09	0x00	0x23	0x4E	35.1250	0.0625	140.5000	0.2500
74477440	132287	0x0D	0x09	0x00	0x23	0x4D	35.1875	0.0625	140.7500	0.2500
74609727	132286	0x0D	0x09	0x00	0x23	0x4C	35.2500	0.0625	141.0000	0.2500
74874300	132287	0x0D	0x09	0x00	0x23	0x4D	35.3750	0.0625	141.5000	0.2500
75006587	132287	0x0D	0x09	0x00	0x23	0x4D	35.4375	0.0625	141.7500	0.2500
75138874	132286	0x0D	0x09	0x00	0x23	0x48	35.5000	0.0625	142.0000	0.2500
75271160	132287	0x0D	0x09	0x00	0x23	0x4F	35.5625	0.0625	142.2500	0.2500
75403447	132287	0x0D	0x09	0x00	0x23	0x54	35.6250	0.0625	142.5000	0.2500
75535734	132287	0x0D	0x09	0x00	0x23	0x4A	35.6875	0.0625	142.7500	0.2500
75668021	132286	0x0D	0x09	0x00	0x23	0x4C	35.7500	0.0625	143.0000	0.2500
75932594	132287	0x0D	0x09	0x00	0x23	0x4B	35.8750	0.0625	143.5000	0.2500
76064881	132287	0x0D	0x09	0x00	0x23	0x53	35.9375	0.0625	143.7500	0.2500
76197168	132286	0x0D	0x09	0x00	0x23	0x4D	36.0000	0.0625	144.0000	0.2500
76461741	132287	0x0D	0x09	0x00	0x23	0x4F	36.1250	0.0625	144.5000	0.2500
76594028	132287	0x0D	0x09	0x00	0x23	0x4B	36.1875	0.0625	144.7500	0.2500
76726315	132286	0x0D	0x09	0x00	0x23	0x4D	36.2500	0.0625	145.0000	0.2500
76990888	132287	0x0D	0x09	0x00	0x23	0x4D	36.3750	0.0625	145.5000	0.2500
77123175	132287	0x0D	0x09	0x00	0x23	0x4D	36.4375	0.0625	145.7500	0.2500
77255462	132286	0x0D	0x09	0x00	0x23	0x4C	36.5000	0.0625	146.0000	0.2500
77387748	132287	0x0D	0x09	0x00	0x23	0x46	36.5625	0.0625	146.2500	0.2500
77520035	132287	0x0D	0x09	0x00	0x23	0x52	36.6250	0.0625	146.5000	0.2500
77652322	132287	0x0D	0x09	0x00	0x23	0x4F	36.6875	0.0625	146.7500	0.2500
77784609	132286	0x0D	0x09	0x00	0x23	0x4A	36.7500	0.0625	147.0000	0.2500
78049182	132287	0x0D	0x09	0x00	0x23	0x4B	36.8750	0.0625	147.5000	0.2500
78181469	132287	0x0D	0x09	0x00	0x23	0x4C	36.9375	0.0625	147.7500	0.2500
78313756	132286	0x0D	0x09	0x00	0x23	0x4D	37.0000	0.0625	148.0000	0.2500
78578329	132287	0x0D	0x09	0x00	0x23	0x51	37.1250	0.0625	148.5000	0.2500
78710616	132287	0x0D	0x09	0x00	0x23	0x4B	37.1875	0.0625	148.7500	0.2500
78842903	132286	0x0D	0x09	0x00	0x23	0x4A	37.2500	0.0625	149.0000	0.2500
79107476	132287	0x0D	0x09	0x00	0x23	0x4A	37.3750	0.0625	149.5000	0.2500
79239763	132287	0x0D	0x09	0x00	0x23	0x4A	37.4375	0.0625	149.7500	0.2500
79372050	132286	0x0D	0x09	0x00	0x23	0x4C	37.5000	0.0625	150.0000	0.2500
79504336	132287	0x0D	0x09	0x00	0x23	0x49	37.5625	0.0625	150.2500	0.2500
79636623	132287	0x0D	0x09	0x00	0x23	0x4B	37.6250	0.0625	150.5000	0.2500
79768910	132287	0x0D	0x09	0x00	0x23	0x4B	37.6875	0.0625	150.7500	0.2500
79901197	132286	0x0D	0x09	0x00	0x23	0x51	37.7500	0.0625	151.0000	0.2500
80165770	132287	0x0D	0x09	0x00	0x23	0x4A	37.8750	0.0625	151.5000	0.2500
80298057	132287	0x0D	0x09	0x00	0x23	0x4A	37.9375	0.0625	151.7500	0.2500
80430344	132286	0x0D	0x09	0x00	0x23	0x4C	38.0000	0.0625	152.0000	0.2500
80694917	132287	0x0D	0x09	0x00	0x23	0x4D	38.1250	0.0625	152.5000	0.2500
80827204	132287	0x0D	0x09	0x00	0x23	0x4A	38.1875	0.0625	152.7500	0.2500
80959491	132286	0x0D	0x09	0x00	0x23	0x4B	38.2500	0.0625	153.0000	0.2500
81224064	132287	0x0D	0x09	0x00	0x23	0x48	38.3750	0.0625	153.5000	0.2500
81356351	132287	0x0D	0x09	0x00	0x23	0x4D	38.4375	0.0625	153.7500	0.2500
81488638	132286	0x0D	0x09	0x00	0x23	0x4B	38.5000	0.0625	154.0000	0.2500
81620924	132287	0x0D	0x09	0x00	0x23	0x4B	38.5625	0.0625	154.2500	0.2500
81753211	132287	0x0D	0x09	0x00	0x23	0x4E	38.6250	0.0625	154.5000	0.2500
81885498	132287	0x0D	0x09	0x00	0x23	0x4B	38.6875	0.0625	154.7500	0.2500
82017785	132286	0x0D	0x09	0x00	0x23	0x50	38.7500	0.0625	155.0000	0.2500
82282358	132287	0x0D	0x09	0x00	0x23	0x4D	38.8750	0.0625	155.5000	0.2500
82414645	132287	0x0D	0x09	0x00	0x23	0x4B	38.9375	0.0625	155.7500	0.2500
82546932	132286	0x0D	0x09	0x00	0x23	0x4A	39.0000	0.0625	156.0000	0.2500
82811505	132287	0x0D	0x09	0x00	0x23	0x4A	39.1250	0.0625	156.5000	0.2500
82943792	132287	0x0D	0x09	0x00	0x23	0x4C	39.1875	0.0625	156.7500	0.2500
83076079	132286	0x0D	0x09	0x00	0x23	0x4B	39.2500	0.0625	157.0000	0.2500
83340652	132287	0x0D	0x09	0x00	0x23	0x52	39.3750	0.0625	157.5000	0.2500
83472939	132287	0x0D	0x09	0x00	0x23	0x47	39.4375	0.0625	157.7500	0.2500
83605226	132286	0x0D	0x09	0x00	0x23	0x4D	39.5000	0.0625	158.0000	0.2500
83737512	132287	0x0D	0x09	0x00	0x23	0x4F	39.5625	0.0625	158.2500	0.2500
83869799	132287	0x0D	0x09	0x00	0x23	0x4D	39.6250	0.0625	158.5000	0.2500
84002086	132287	0x0D	0x09	0x00	0x23	0x4A	39.6875	0.0625	158.7500	0.2500
84134373	132286	0x0D	0x09	0x00	0x23	0x4F	39.7500	0.0625	159.0000	0.2500
84398946	132287	0x0D	0x09	0x00	0x23	0x48	39.8750	0.0625	159.5000	0.2500
84531233	132287	0x0D	0x09	0x00	0x23	0x4A	39.9375	0.0625	159.7500	0.2500
84663520	132286	0x0D	0x09	0x00	0x23	0x4F	40.0000	0.0625	160.0000	0.2500
84928093	132287	0x0D	0x09	0x00	0x23	0x4F	40.1250	0.0625	160.5000	0.2500
85060380	132287	0x0D	0x09	0x00	0x23	0x4A	40.1875	0.0625	160.7500	0.2500
85192667	132286	0x0D	0x09	0x00	0x23	0x4D	40.2500	0.0625	161.0000	0.2500
85457240	132287	0x0D	0x09	0x00	0x23	0x4D	40.3750	0.0625	161.5000	0.2500
85589527	132287	0x0D	0x09	0x00	0x23	0x47	40.4375	0.0625	161.7500	0.2500
85721814	132286	0x0D	0x09	0x00	0x23	0x4E	40.5000	0.0625	162.0000	0.2500
85854100	132287	0x0D	0x09	0x00	0x23	0x4C	40.5625	0.0625	162.2500	0.2500
85986387	132287	0x0D	0x09	0x00	0x23	0x4B	40.6250	0.0625	162.5000	0.2500
86118674	132287	0x0D	0x09	0x00	0x23	0x49	40.6875	0.0625	162.7500	0.2500
86250961	132286	0x0D	0x09	0x00	0x23	0x50	40.7500	0.0625	163.0000	0.2500
86515534	132287	0x0D	0x09	0x00	0x23	0x4E	40.8750	0.0625	163.5000	0.2500
86647821	132287	0x0D	0x09	0x00	0x23	0x4E	40.9375	0.0625	163.7500	0.2500
86780108	132286	0x0D	0x09	0x00	0x23	0x48	41.0000	0.0625	164.0000	0.2500
87044681	132287	0x0D	0x09	0x00	0x23	0x4C	41.1250	0.0625	164.5000	0.2500
87176968	132287	0x0D	0x09	0x00	0x23	0x51	41.1875	0.0625	164.7500	0.2500
87309255	132286	0x0D	0x09	0x00	0x23	0x4B	41.2500	0.0625	165.0000	0.2500
87573828	132287	0x0D	0x09	0x00	0x23	0x49	41.3750	0.0625	165.5000	0.2500
87706115	132287	0x0D	0x09	0x00	0x23	0x4B	41.4375	0.0625	165.7500	0.2500
87838402	132286	0x0D	0x09	0x00	0x23	0x4B	41.5000	0.0625	166.0000	0.2500
87970688	132287	0x0D	0x09	0x00	0x23	0x47	41.5625	0.0625	166.2500	0.2500
88102975	132287	0x0D	0x09	0x00	0x23	0x4F	41.6250	0.0625	166.5000	0.2500
88235262	132287	0x0D	0x09	0x00	0x23	0x4E	41.6875	0.0625	166.7500	0.2500
88367549	132286	0x0D	0x09	0x00	0x23	0x48	41.7500	0.0625	167.0000	0.2500
88632122	132287	0x0D	0x09	0x00	0x23	0x4B	41.8750	0.0625	167.5000	0.2500
88764409	132287	0x0D	0x09	0x00	0x23	0x4C	41.9375	0.0625	167.7500	0.2500
88896696	132286	0x0D	0x09	0x00	0x23	0x48	42.0000	0.0625	168.0000	0.2500
89161269	132287	0x0D	0x09	0x00	0x23	0x4B	42.1250	0.0625	168.5000	0.2500
89293556	132287	0x0D	0x09	0x00	0x23	0x4E	42.1875	0.0625	168.7500	0.2500
89425843	132286	0x0D	0x09	0x00	0x23	0x4F	42.2500	0.0625	169.0000	0.2500
89690416	132287	0x0D	0x09	0x00	0x23	0x4D	42.3750	0.0625	169.5000	0.2500
89822703	132287	0x0D	0x09	0x00	0x23	0x4C	42.4375	0.0625	169.7500	0.2500
89954990	132286	0x0D	0x09	0x00	0x23	0x4D	42.5000	0.0625	170.0000	0.2500
90087276	132287	0x0D	0x09	0x00	0x23	0x4E	42.5625	0.0625	170.2500	0.2500
90219563	132287	0x0D	0x09	0x00	0x23	0x4E	42.6250	0.0625	170.5000	0.2500
90351850	132287	0x0D	0x09	0x00	0x23	0x4D	42.6875	0.0625	170.7500	0.2500
90484137	132286	0x0D	0x09	0x00	0x23	0x4D	42.7500	0.0625	171.0000	0.2500
90748710	132287	0x0D	0x09	0x00	0x23	0x4D	42.8750	0.0625	171.5000	0.2500
90880997	132287	0x0D	0x09	0x00	0x23	0x4F	42.9375	0.0625	171.7500	0.2500
91013284	132286	0x0D	0x09	0x00	0x23	0x4D	43.0000	0.0625	172.0000	0.2500
91277857	132287	0x0D	0x09	0x00	0x23	0x4D	43.1250	0.0625	172.5000	0.2500
91410144	132287	0x0D	0x09	0x00	0x23	0x4F	43.1875	0.0625	172.7500	0.2500
91542431	132286	0x0D	0x09	0x00	0x23	0x4E	43.2500	0.0625	173.0000	0.2500
91807004	132287	0x0D	0x09	0x00	0x23	0x4E	43.3750	0.0625	173.5000	0.2500
91939291	132287	0x0D	0x09	0x00	0x23	0x4D	43.4375	0.0625	173.7500	0.2500
92071578	132286	0x0D	0x09	0x00	0x23	0x4A	43.5000	0.0625	174.0000	0.2500
92203864	132287	0x0D	0x09	0x00	0x23	0x4E	43.5625	0.0625	174.2500	0.2500
92336151	132287	0x0D	0x09	0x00	0x23	0x4A	43.6250	0.0625	174.5000	0.2500
92468438	132287	0x0D	0x09	0x00	0x23	0x4A	43.6875	0.0625	174.7500	0.2500
92600725	132286	0x0D	0x09	0x00	0x23	0x4A	43.7500	0.0625	175.0000	0.2500
92865298	132287	0x0D	0x09	0x00	0x23	0x4C	43.8750	0.0625	175.5000	0.2500
92997585	132287	0x0D	0x09	0x00	0x23	0x4C	43.9375	0.0625	175.7500	0.2500
93129872	132286	0x0D	0x09	0x00	0x23	0x4F	44.0000	0.0625	176.0000	0.2500
93394445	132287	0x0D	0x09	0x00	0x23	0x48	44.1250	0.0625	176.5000	0.2500
93526732	132287	0x0D	0x09	0x00	0x23	0x4D	44.1875	0.0625	176.7500	0.2500
93659019	132286	0x0D	0x09	0x00	0x23	0x4A	44.2500	0.0625	177.0000	0.2500
93923592	132287	0x0D	0x09	0x00	0x23	0x4E	44.3750	0.0625	177.5000	0.2500
94055879	132287	0x0D	0x09	0x00	0x23	0x4A	44.4375	0.0625	177.7500	0.2500
94188166	132286	0x0D	0x09	0x00	0x23	0x4D	44.5000	0.0625	178.0000	0.2500
94320452	132287	0x0D	0x09	0x00	0x23	0x4B	44.5625	0.0625	178.2500	0.2500
94452739	132287	0x0D	0x09	0x00	0x23	0x4B	44.6250	0.0625	178.5000	0.2500
94585026	132287	0x0D	0x09	0x00	0x23	0x4E	44.6875	0.0625	178.7500	0.2500
94717313	132286	0x0D	0x09	0x00	0x23	0x4D	44.7500	0.0625	179.0000	0.2500
94981886	132287	0x0D	0x09	0x00	0x23	0x48	44.8750	0.0625	179.5000	0.2500
95114173	132287	0x0D	0x09	0x00	0x23	0x4F	44.9375	0.0625	179.7500	0.2500
95246460	132286	0x0D	0x09	0x00	0x23	0x4B	45.0000	0.0625	180.0000	0.2500
95511033	132287	0x0D	0x09	0x00	0x23	0x4B	45.1250	0.0625	180.5000	0.2500
95643320	132287	0x0D	0x09	0x00	0x23	0x48	45.1875	0.0625	180.7500	0.2500
95775607	132286	0x0D	0x09	0x00	0x23	0x4A	45.2500	0.0625	181.0000	0.2500
96040180	132287	0x0D	0x09	0x00	0x23	0x4E	45.3750	0.0625	181.5000	0.2500
96172467	132287	0x0D	0x09	0x00	0x23	0x48	45.4375	0.0625	181.7500	0.2500
96304754	132286	0x0D	0x09	0x00	0x23	0x4C	45.5000	0.0625	182.0000	0.2500
96437040	132287	0x0D	0x09	0x00	0x23	0x4C	45.5625	0.0625	182.2500	0.2500
96569327	132287	0x0D	0x09	0x00	0x23	0x4F	45.6250	0.0625	182.5000	0.2500
96701614	132287	0x0D	0x09	0x00	0x23	0x4B	45.6875	0.0625	182.7500	0.2500
96833901	132286	0x0D	0x09	0x00	0x23	0x4E	45.7500	0.0625	183.0000	0.2500
97098474	132287	0x0D	0x09	0x00	0x23	0x49	45.8750	0.0625	183.5000	0.2500
97230761	132287	0x0D	0x09	0x00	0x23	0x49	45.9375	0.0625	183.7500	0.2500
97363048	132286	0x0D	0x09	0x00	0x23	0x49	46.0000	0.0625	184.0000	0.2500
97627621	132287	0x0D	0x09	0x00	0x23	0x52	46.1250	0.0625	184.5000	0.2500
97759908	132287	0x0D	0x09	0x00	0x23	0x48	46.1875	0.0625	184.7500	0.2500
97892195	132286	0x0D	0x09	0x00	0x23	0x4F	46.2500	0.0625	185.0000	0.2500
98156768	132287	0x0D	0x09	0x00	0x23	0x52	46.3750	0.0625	185.5000	0.2500
98289055	132287	0x0D	0x09	0x00	0x23	0x4B	46.4375	0.0625	185.7500	0.2500
98421342	132286	0x0D	0x09	0x00	0x23	0x4D	46.5000	0.0625	186.0000	0.2500
98553628	132287	0x0D	0x09	0x00	0x23	0x51	46.5625	0.0625	186.2500	0.2500
98685915	132287	0x0D	0x09	0x00	0x23	0x51	46.6250	0.0625	186.5000	0.2500
98818202	132287	0x0D	0x09	0x00	0x23	0x4D	46.6875	0.0625	186.7500	0.2500
98950489	132286	0x0D	0x09	0x00	0x23	0x4B	46.7500	0.0625	187.0000	0.2500
99215062	132287	0x0D	0x09	0x00	0x23	0x4D	46.8750	0.0625	187.5000	0.2500
99347349	132287	0x0D	0x09	0x00	0x23	0x4B	46.9375	0.0625	187.7500	0.2500
99479636	132286	0x0D	0x09	0x00	0x23	0x4A	47.0000	0.0625	188.0000	0.2500
99744209	132287	0x0D	0x09	0x00	0x23	0x4C	47.1250	0.0625	188.5000	0.2500
99876496	132287	0x0D	0x09	0x00	0x23	0x4B	47.1875	0.0625	188.7500	0.2500
100008783	132286	0x0D	0x09	0x00	0x23	0x51	47.2500	0.0625	189.0000	0.2500
100273356	132287	0x0D	0x09	0x00	0x23	0x4D	47.3750	0.0625	189.5000	0.2500
100405643	132287	0x0D	0x09	0x00	0x23	0x4B	47.4375	0.0625	189.7500	0.2500
100537930	132286	0x0D	0x09	0x00	0x23	0x4E	47.5000	0.0625	190.0000	0.2500
100670216	132287	0x0D	0x09	0x00	0x23	0x4C	47.5625	0.0625	190.2500	0.2500
100802503	132287	0x0D	0x09	0x00	0x23	0x4A	47.6250	0.0625	190.5000	0.2500
100934790	132287	0x0D	0x09	0x00	0x23	0x4E	47.6875	0.0625	190.7500	0.2500
101067077	132286	0x0D	0x09	0x00	0x23	0x4A	47.7500	0.0625	191.0000	0.2500
101331650	132287	0x0D	0x09	0x00	0x23	0x47	47.8750	0.0625	191.5000	0.2500
101463937	132287	0x0D	0x09	0x00	0x23	0x4A	47.9375	0.0625	191.7500	0.2500
101596224	132286	0x0D	0x09	0x00	0x23	0x4B	48.0000	0.0625	192.0000	0.2500
101860797	132287	0x0D	0x09	0x00	0x23	0x4B	48.1250	0.0625	192.5000	0.2500
101993084	132287	0x0D	0x09	0x00	0x23	0x4F	48.1875	0.0625	192.7500	0.2500
102125371	132286	0x0D	0x09	0x00	0x23	0x4C	48.2500	0.0625	193.0000	0.2500
102389944	132287	0x0D	0x09	0x00	0x23	0x4C	48.3750	0.0625	193.5000	0.2500
102522231	132287	0x0D	0x09	0x00	0x23	0x51	48.4375	0.0625	193.7500	0.2500
102654518	132286	0x0D	0x09	0x00	0x23	0x4D	48.5000	0.0625	194.0000	0.2500
102786804	132287	0x0D	0x09	0x00	0x23	0x51	48.5625	0.0625	194.2500	0.2500
102919091	132287	0x0D	0x09	0x00	0x23	0x4B	48.6250	0.0625	194.5000	0.2500
103051378	132287	0x0D	0x09	0x00	0x23	0x4C	48.6875	0.0625	194.7500	0.2500
103183665	132286	0x0D	0x09	0x00	0x23	0x50	48.7500	0.0625	195.0000	0.2500
103448238	132287	0x0D	0x09	0x00	0x23	0x4A	48.8750	0.0625	195.5000	0.2500
103580525	132287	0x0D	0x09	0x00	0x23	0x49	48.9375	0.0625	195.7500	0.2500
